ID,titulo_noticia,medio,palabra,puntuacion
id_1,Crean sistema para predecir de manera exacta en qué lugar habrá incendios: estaría listo en marzo,bbcl,mayor,3
id_1,Crean sistema para predecir de manera exacta en qué lugar habrá incendios: estaría listo en marzo,bbcl,mayor,3
id_1,Crean sistema para predecir de manera exacta en qué lugar habrá incendios: estaría listo en marzo,bbcl,riesgo,-2
id_1,Crean sistema para predecir de manera exacta en qué lugar habrá incendios: estaría listo en marzo,bbcl,mejorar,2
id_2,Investigadores chilenos desarrollan árboles nativos más resistentes para reforestar tras incendios,bbcl,aumentar,1
id_3,Estudio chileno descubrió cómo las plantas deciden entre crecer o resistir la sequía,bbcl,crecimiento,2
id_3,Estudio chileno descubrió cómo las plantas deciden entre crecer o resistir la sequía,bbcl,gracias,2
id_3,Estudio chileno descubrió cómo las plantas deciden entre crecer o resistir la sequía,bbcl,gracias,2
id_3,Estudio chileno descubrió cómo las plantas deciden entre crecer o resistir la sequía,bbcl,crecimiento,2
id_3,Estudio chileno descubrió cómo las plantas deciden entre crecer o resistir la sequía,bbcl,ausencia,-2
id_4,Para Bío Bío y Ñuble: Gobierno comunica donaciones por US&#36;750.000 de parte de la banca multilateral,bbcl,emergencia,-2
id_5,"¿Qué es la ""nieve rosa"" de la Antártica y por qué está acelerando el deshielo?",bbcl,cubrir,-3
id_5,"¿Qué es la ""nieve rosa"" de la Antártica y por qué está acelerando el deshielo?",bbcl,esperado,-1
id_6,"Groenlandia publica guía para preparar a la población ante eventos de crisis, por interés de Trump",bbcl,crisis,-3
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,mayor,3
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,mayor,3
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,responsable,2
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,mejorar,2
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,solo,-2
id_8,"Marcelo Lagos critica gestión de catástrofe en Biobío y Ñuble: ""Ante incendios, estamos a poto pelado""",bbcl,intereses,1
id_9,Dentro de una granja para gordos en China: controvertidos y estrictos campamentos para adelgazar,bbcl,preocupante,-3
id_10,¿Por el cambio climático? Encuentran raro pez de aguas profundas a metros de la superficie en EEUU,bbcl,linda,2
id_10,¿Por el cambio climático? Encuentran raro pez de aguas profundas a metros de la superficie en EEUU,bbcl,suerte,3
id_10,¿Por el cambio climático? Encuentran raro pez de aguas profundas a metros de la superficie en EEUU,bbcl,suerte,3
id_10,¿Por el cambio climático? Encuentran raro pez de aguas profundas a metros de la superficie en EEUU,bbcl,juvenil,2
id_10,¿Por el cambio climático? Encuentran raro pez de aguas profundas a metros de la superficie en EEUU,bbcl,solo,-2
id_11,"5 preguntas y respuestas sobre la araña de rincón: la más mortal, presente en 90% de hogares de Chile",bbcl,aumenta,1
id_11,"5 preguntas y respuestas sobre la araña de rincón: la más mortal, presente en 90% de hogares de Chile",bbcl,alarma,-2
id_11,"5 preguntas y respuestas sobre la araña de rincón: la más mortal, presente en 90% de hogares de Chile",bbcl,calor,2
id_11,"5 preguntas y respuestas sobre la araña de rincón: la más mortal, presente en 90% de hogares de Chile",bbcl,recomienda,2
id_13,Incendios en la Patagonia argentina no cesan y ya han arrasado 21.000 hectáreas,bbcl,devastado,-2
id_13,Incendios en la Patagonia argentina no cesan y ya han arrasado 21.000 hectáreas,bbcl,fuego,-2
id_13,Incendios en la Patagonia argentina no cesan y ya han arrasado 21.000 hectáreas,bbcl,apoyo,2
id_13,Incendios en la Patagonia argentina no cesan y ya han arrasado 21.000 hectáreas,bbcl,apoyo,2
id_13,Incendios en la Patagonia argentina no cesan y ya han arrasado 21.000 hectáreas,bbcl,apoyo,2
id_14,"Congreso Futuro 2026 en vivo: sigue el evento por streaming y conoce programa, entradas y fechas",bbcl,grande,1
id_14,"Congreso Futuro 2026 en vivo: sigue el evento por streaming y conoce programa, entradas y fechas",bbcl,premios,3
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,calor,2
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,atrapado,-2
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,calor,2
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,desigual,-1
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,fuerte,2
id_15,Temperatura de los océanos alcanzó máximos históricos en 2025: por qué es preocupante,bbcl,calor,2
id_16,Por orden de Trump: las organizaciones de la ONU de las que se retiró EEUU (y cómo reaccionó Guterres),bbcl,intereses,1
id_16,Por orden de Trump: las organizaciones de la ONU de las que se retiró EEUU (y cómo reaccionó Guterres),bbcl,asegura,2
id_17,Informe REMA 2025 revela disminución del 23% en contaminación por material particulado en Chile,bbcl,residuos,-1
id_18,Firman convenio para acelerar implementación de infraestructuras de aguas lluvias para la RM,bbcl,fortalecer,2
id_18,Firman convenio para acelerar implementación de infraestructuras de aguas lluvias para la RM,bbcl,beneficiando,2
id_19,Congreso Futuro 2026: ¿cuándo comienza y quiénes serán los expositores de este año?,bbcl,importante,2
id_19,Congreso Futuro 2026: ¿cuándo comienza y quiénes serán los expositores de este año?,bbcl,cumple,2
id_19,Congreso Futuro 2026: ¿cuándo comienza y quiénes serán los expositores de este año?,bbcl,mayor,3
id_19,Congreso Futuro 2026: ¿cuándo comienza y quiénes serán los expositores de este año?,bbcl,mayor,3
id_20,"El abejorro más grande del mundo, nativo de Chile y Argentina, está luchando contra la extinción",bbcl,grande,1
id_20,"El abejorro más grande del mundo, nativo de Chile y Argentina, está luchando contra la extinción",bbcl,peligro,-2
id_20,"El abejorro más grande del mundo, nativo de Chile y Argentina, está luchando contra la extinción",bbcl,peligro,-2
id_20,"El abejorro más grande del mundo, nativo de Chile y Argentina, está luchando contra la extinción",bbcl,peligro,-2
id_20,"El abejorro más grande del mundo, nativo de Chile y Argentina, está luchando contra la extinción",bbcl,enfermedades,-2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,riesgo,-2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,calor,2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,advierte,-2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,enfermedades,-2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,calor,2
id_21,Ante calor extremo: qué medidas deberías adoptar en tu trabajo para evitar un daño en la salud,bbcl,problemas,-2
id_22,Un millonario proyecto de amoníaco verde en Mejillones queda listo para su aprobación final,bbcl,carga,-2
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,riesgo,-2
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,desastres,-2
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,mayor,3
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,mayor,3
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,capacidad,2
id_23,Con nueva estrategia: aumenta a más del doble los recursos para el combate de incendios forestales,bbcl,golpe,-2
id_24,Descubren que una sustancia presente en el chocolate amargo puede retrasar el envejecimiento biológico,bbcl,amargo,-2
id_24,Descubren que una sustancia presente en el chocolate amargo puede retrasar el envejecimiento biológico,bbcl,retrasar,-1
id_24,Descubren que una sustancia presente en el chocolate amargo puede retrasar el envejecimiento biológico,bbcl,beneficios,2
id_25,"Economistas presentan plan para destrabar crecimiento y Hacienda ve oportunidad, pero también riesgos",bbcl,promover,1
id_25,"Economistas presentan plan para destrabar crecimiento y Hacienda ve oportunidad, pero también riesgos",bbcl,crecimiento,2
id_25,"Economistas presentan plan para destrabar crecimiento y Hacienda ve oportunidad, pero también riesgos",bbcl,desempleo,-2
id_25,"Economistas presentan plan para destrabar crecimiento y Hacienda ve oportunidad, pero también riesgos",bbcl,advertencias,-3
id_27,Reportan la muerte de miles de pingüinos en Sudáfrica por inanición: se quedaron sin alimento,bbcl,peligro,-2
id_27,Reportan la muerte de miles de pingüinos en Sudáfrica por inanición: se quedaron sin alimento,bbcl,peligro,-2
id_27,Reportan la muerte de miles de pingüinos en Sudáfrica por inanición: se quedaron sin alimento,bbcl,peligro,-2
id_27,Reportan la muerte de miles de pingüinos en Sudáfrica por inanición: se quedaron sin alimento,bbcl,escasez,-2
id_27,Reportan la muerte de miles de pingüinos en Sudáfrica por inanición: se quedaron sin alimento,bbcl,escasez,-2
id_28,"Diputada argentina quiere cobrar impuesto a las vacas por emitir gases: ""Tasa sobre el metano""",bbcl,residuos,-1
id_29,Al menos 9 perros habrían muerto por beber su agua: seremi y la compleja situación del lago Vichuquén,bbcl,riesgo,-2
id_29,Al menos 9 perros habrían muerto por beber su agua: seremi y la compleja situación del lago Vichuquén,bbcl,advierte,-2
id_30,"EEUU saca a Sudáfrica del G20 de 2026 y lo acusa de ""sabotaje"" durante última cumbre en Johannesburgo",bbcl,ignorar,-1
id_30,"EEUU saca a Sudáfrica del G20 de 2026 y lo acusa de ""sabotaje"" durante última cumbre en Johannesburgo",bbcl,bloquear,-1
id_31,"Con inasistencia y denuncia de ""boicot"" de Trump, inicia una compleja cumbre del G20 en Sudáfrica",bbcl,deuda,-2
id_32,Nuevo embajador de EE.UU en Chile asume con críticas a Boric y confirma permanencia de Visa Waiver,bbcl,critica,-2
id_32,Nuevo embajador de EE.UU en Chile asume con críticas a Boric y confirma permanencia de Visa Waiver,bbcl,crimen,-3
id_32,Nuevo embajador de EE.UU en Chile asume con críticas a Boric y confirma permanencia de Visa Waiver,bbcl,asegura,2
id_32,Nuevo embajador de EE.UU en Chile asume con críticas a Boric y confirma permanencia de Visa Waiver,bbcl,critica,-2
id_32,Nuevo embajador de EE.UU en Chile asume con críticas a Boric y confirma permanencia de Visa Waiver,bbcl,respalda,2
id_33,Codelco firma alianza con Meteochile para fortalecer gestión climática y operacional en la minería,bbcl,fortalecer,2
id_33,Codelco firma alianza con Meteochile para fortalecer gestión climática y operacional en la minería,bbcl,riesgo,-2
id_33,Codelco firma alianza con Meteochile para fortalecer gestión climática y operacional en la minería,bbcl,mejorar,2
id_33,Codelco firma alianza con Meteochile para fortalecer gestión climática y operacional en la minería,bbcl,acuerdo,1
id_34,"El ""etiquetado de género"" que el actual Gobierno le dejaría al próximo presidente en Presupuesto 2026",bbcl,lucha,-1
id_34,"El ""etiquetado de género"" que el actual Gobierno le dejaría al próximo presidente en Presupuesto 2026",bbcl,lucha,-2
id_35,"Bachelet por candidatos que niegan cambio climático: ""No sé si están ciegos o no ven las noticias""",bbcl,advierte,-2
id_35,"Bachelet por candidatos que niegan cambio climático: ""No sé si están ciegos o no ven las noticias""",bbcl,adecuado,1
id_35,"Bachelet por candidatos que niegan cambio climático: ""No sé si están ciegos o no ven las noticias""",bbcl,importancia,2
id_35,"Bachelet por candidatos que niegan cambio climático: ""No sé si están ciegos o no ven las noticias""",bbcl,mejorar,2
id_35,"Bachelet por candidatos que niegan cambio climático: ""No sé si están ciegos o no ven las noticias""",bbcl,negar,-2
id_36,"Bachelet descarta estar aún en campaña para la ONU: ""Los viajes que hago son por compromisos previos""",bbcl,asegura,2
id_37,Tribunal Ambiental de Valdivia ordena paralizar faenas de proyecto de piscicultura en río San Pedro,bbcl,suspender,-1
id_39,"Bachelet en la COP30 de la ONU: ""Normalmente hablamos de números, pero debemos hablar de las personas""",bbcl,asegurar,1
id_39,"Bachelet en la COP30 de la ONU: ""Normalmente hablamos de números, pero debemos hablar de las personas""",bbcl,progreso,2
id_39,"Bachelet en la COP30 de la ONU: ""Normalmente hablamos de números, pero debemos hablar de las personas""",bbcl,emergencia,-2
id_41,"""Ya no es razonable"": Banco Central admite que tasas hipotecarias no volverán a bajar a nivel de antes",bbcl,esperar,-1
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,disturbios,-2
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,llegar,1
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,protestas,-2
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,evitar,-1
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,evitar,-1
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,evitar,-1
id_42,Disturbios en la COP30 en Brasil: grupos indígenas irrumpieron en conferencia y enfrentaron a guardias,bbcl,manifestantes,-2
id_43,Alianza de Conaf y Colun impulsa restauración ecológica en Los Ríos con plantación de especies nativas,bbcl,fortalecer,2
id_43,Alianza de Conaf y Colun impulsa restauración ecológica en Los Ríos con plantación de especies nativas,bbcl,bueno,3
id_44,"Cientos de delfines murieron casi hervidos en el Amazonas: ""Estaba tan caliente que no tenían refugio""",bbcl,tragedia,-2
id_44,"Cientos de delfines murieron casi hervidos en el Amazonas: ""Estaba tan caliente que no tenían refugio""",bbcl,dulce,2
id_44,"Cientos de delfines murieron casi hervidos en el Amazonas: ""Estaba tan caliente que no tenían refugio""",bbcl,muerte,-2
id_44,"Cientos de delfines murieron casi hervidos en el Amazonas: ""Estaba tan caliente que no tenían refugio""",bbcl,calor,2
id_44,"Cientos de delfines murieron casi hervidos en el Amazonas: ""Estaba tan caliente que no tenían refugio""",bbcl,muerte,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,problema,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,problema,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,olvidar,-1
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,desperdicios,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,problema,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,problema,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,desperdicios,-2
id_45,Más de 10 millones de kilos de comida se botan al día: Así combate Chile el desperdicio de alimentos,bbcl,impuesto,-1
id_46,En temporada de calor: acuerdo entre Chile y EE.UU. busca prevenir y manejar incendios forestales,bbcl,fortalecer,2
id_46,En temporada de calor: acuerdo entre Chile y EE.UU. busca prevenir y manejar incendios forestales,bbcl,combate,-1
id_46,En temporada de calor: acuerdo entre Chile y EE.UU. busca prevenir y manejar incendios forestales,bbcl,importancia,2
id_47,Estudio advierte que tomar melatonina para dormir podría no ser inocuo y causar problemas cardíacos,bbcl,insomnio,-2
id_47,Estudio advierte que tomar melatonina para dormir podría no ser inocuo y causar problemas cardíacos,bbcl,aumentar,1
id_47,Estudio advierte que tomar melatonina para dormir podría no ser inocuo y causar problemas cardíacos,bbcl,riesgo,-2
id_47,Estudio advierte que tomar melatonina para dormir podría no ser inocuo y causar problemas cardíacos,bbcl,muerte,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,rico,2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,rico,2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,riqueza,3
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,pobre,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,creciente,1
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,amenaza,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,amenaza,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,amenaza,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,advierte,-2
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,crisis,-3
id_48,El 1% más rico del planeta acapara más del 40% de la riqueza de todo el mundo,bbcl,pobreza,-1
id_49,"Un glaciar de la Antártica se redujo un 50% en solo 2 meses: ""La velocidad de retroceso es increíble""",bbcl,solo,-2
id_50,Chile y Canadá firman una modernización de su asociación estratégica en la cumbre APEC,bbcl,acuerdo,1
id_50,Chile y Canadá firman una modernización de su asociación estratégica en la cumbre APEC,bbcl,acuerdo,1
id_51,"Con desliz incluido, presidente Boric destaca alianza verde con Nueva Zelanda y Singapur en APEC",bbcl,acuerdo,1
id_51,"Con desliz incluido, presidente Boric destaca alianza verde con Nueva Zelanda y Singapur en APEC",bbcl,importancia,2
id_51,"Con desliz incluido, presidente Boric destaca alianza verde con Nueva Zelanda y Singapur en APEC",bbcl,compromiso,2
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,acepta,1
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,duele,-2
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,soltar,-1
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,lucha,-1
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,lucha,-2
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,pasado,-1
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,ausencia,-2
id_52,"""No me afecta"": Anthony Hopkins revela años de rechazo de su hija actriz, con la que grabó 2 películas",bbcl,enfocado,2
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,condena,-2
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,asesinato,-3
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,asesinato,-3
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,asesinato,-2
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,asesinato,-3
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,cometer,1
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,delitos,-3
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,culpable,-3
id_53,Dos homicidio y múltiples agresiones sexuales: productor de Hollywood arriesga sobre 1 siglo de cárcel,bbcl,abuso,-3
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,importancia,2
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,peligro,-2
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,peligro,-2
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,peligro,-2
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,optimista,2
id_54,"Bill Gates asegura que el cambio climático ""no conducirá a la desaparición de la humanidad""",bbcl,visiones,1
id_55,Analizan los desafíos de nuevas industrias que marcarán el futuro: expertos se reúnen en FIFUC,bbcl,soluciones,1
id_55,Analizan los desafíos de nuevas industrias que marcarán el futuro: expertos se reúnen en FIFUC,bbcl,importancia,2
id_55,Analizan los desafíos de nuevas industrias que marcarán el futuro: expertos se reúnen en FIFUC,bbcl,crecimiento,2
id_56,Dominique Charrier quiere hacer respetar localía en Punta de Lobos: se ilusiona en Campeonato Nacional,bbcl,grande,1
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,vulnerable,-2
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,peligro,-2
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,peligro,-2
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,peligro,-2
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,escasez,-2
id_57,Chile declara oficialmente al pingüino de Humboldt en peligro de extinción: ¿se puede recuperar?,bbcl,escasez,-2
id_58,"Descubren la solución a la sequía agrícola en el Desierto Florido: una flor llamada ""pata de guanaco""",bbcl,capacidad,2
id_59,El zarapito fino y los bandicut desaparecieron: estas son las 8 nuevas especies oficialmente extintas,bbcl,peligro,-2
id_59,El zarapito fino y los bandicut desaparecieron: estas son las 8 nuevas especies oficialmente extintas,bbcl,peligro,-2
id_59,El zarapito fino y los bandicut desaparecieron: estas son las 8 nuevas especies oficialmente extintas,bbcl,peligro,-2
id_60,Revelan causa de muerte de activista Jane Goodall: falleció mientras dormía,bbcl,unido,1
id_63,¿Nuestra dieta afecta al planeta? Expertos debatirán sobre alimentación y cambio climático en Chile,bbcl,solo,-2
id_64,El lado oscuro del viral chocolate Dubái y otras tendencias alimentarias,bbcl,moda,-2
id_64,El lado oscuro del viral chocolate Dubái y otras tendencias alimentarias,bbcl,demanda,-1
id_65,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,bbcl,celebrado,3
id_65,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,bbcl,natural,1
id_65,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,bbcl,restaurar,1
id_65,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,bbcl,valor,2
id_65,CMPC expone proyecto para restaurar 26 mil hectáreas en la Patagonia en congreso internacional,bbcl,valor,2
id_66,La Tierra está al borde de una extinción masiva: alerta roja por más de 48 mil especies amenazadas,bbcl,riesgo,-2
id_66,La Tierra está al borde de una extinción masiva: alerta roja por más de 48 mil especies amenazadas,bbcl,alerta,-1
id_66,La Tierra está al borde de una extinción masiva: alerta roja por más de 48 mil especies amenazadas,bbcl,urgente,-1
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,residuos,-1
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,cumplir,2
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,acuerdo,1
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,residuos,-1
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,residuos,-1
id_67,Las principales propuestas de los candidatos presidenciales 2025 sobre medio ambiente y energía,bbcl,fortalecimiento,2
id_68,"""Un copiloto digital"": CMPC detalla cómo optimiza procesos con IA en plantas de Chile y Brasil",bbcl,tiempo,-2
id_68,"""Un copiloto digital"": CMPC detalla cómo optimiza procesos con IA en plantas de Chile y Brasil",bbcl,gracias,2
id_68,"""Un copiloto digital"": CMPC detalla cómo optimiza procesos con IA en plantas de Chile y Brasil",bbcl,gracias,2
id_68,"""Un copiloto digital"": CMPC detalla cómo optimiza procesos con IA en plantas de Chile y Brasil",bbcl,tiempo,-2
id_69,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",bbcl,retirada,-1
id_69,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",bbcl,retirada,-2
id_69,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",bbcl,retirada,-3
id_69,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",bbcl,importancia,2
id_69,"Lula mantiene conversación ""amistosa"" con Trump y pide eliminar las sanciones a Brasil",bbcl,restaurar,1
id_70,"TikTok está recomendando contenido pornográfico a niños, según reporte: no sirve el ""modo restringido""",bbcl,recomienda,2
id_70,"TikTok está recomendando contenido pornográfico a niños, según reporte: no sirve el ""modo restringido""",bbcl,restringido,-2
id_70,"TikTok está recomendando contenido pornográfico a niños, según reporte: no sirve el ""modo restringido""",bbcl,problema,-2
id_70,"TikTok está recomendando contenido pornográfico a niños, según reporte: no sirve el ""modo restringido""",bbcl,problema,-2
id_71,"""Estamos en un alto nivel"": Productos de la región del Bío Bío destacan por variedad en Food &#038; Service",bbcl,oferta,2
id_73,Inédito proyecto rewilding: buscan repoblar guanacos en la Región Metropolitana,bbcl,restaurar,1
id_73,Inédito proyecto rewilding: buscan repoblar guanacos en la Región Metropolitana,bbcl,promover,1
id_74,"Secretario de Defensa de EEUU advierte que no puede haber más ""generales y almirantes gordos""",bbcl,restaurar,1
id_75,Empresa lechera Manuka renueva por tercer año certificaciones medioambientales y de bienestar animal,bbcl,mayor,3
id_75,Empresa lechera Manuka renueva por tercer año certificaciones medioambientales y de bienestar animal,bbcl,mayor,3
id_75,Empresa lechera Manuka renueva por tercer año certificaciones medioambientales y de bienestar animal,bbcl,compromiso,2
id_75,Empresa lechera Manuka renueva por tercer año certificaciones medioambientales y de bienestar animal,bbcl,cuidado,2
id_76,Chile lidera en percepción positiva de la minería: buscan promover sostenibilidad en la industria,bbcl,compromiso,2
id_76,Chile lidera en percepción positiva de la minería: buscan promover sostenibilidad en la industria,bbcl,promover,1
id_76,Chile lidera en percepción positiva de la minería: buscan promover sostenibilidad en la industria,bbcl,fortalece,2
id_76,Chile lidera en percepción positiva de la minería: buscan promover sostenibilidad en la industria,bbcl,compromiso,2
id_77,"Dos mujeres terminan en urgencias tras agresivo ataque de la misma ardilla en EEUU: ""Casi me mata""",bbcl,ataque,-1
id_77,"Dos mujeres terminan en urgencias tras agresivo ataque de la misma ardilla en EEUU: ""Casi me mata""",bbcl,atacado,-1
id_77,"Dos mujeres terminan en urgencias tras agresivo ataque de la misma ardilla en EEUU: ""Casi me mata""",bbcl,advertencia,-3
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,afectado,-1
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,espera,-1
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,asegura,2
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,seguro,1
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,seguro,2
id_78,Niña de un año salvó de milagro: recién se había bajado de auto dañado por árbol en Ñuñoa,bbcl,riesgo,-2
id_79,"Nano Calderón aseguró tener trastorno obsesivo-compulsivo: ""Tiene que estar milimétricamente perfecto""",bbcl,trastorno,-2
